entity_id,name,iso3,sector_code,sector_label,overlay_tags
vparty_100103,alliance: HDZ-HSS-HSP-HKDU,BIH,,,
vparty_58,Blue Coalition,BGR,,,
vparty_149,Bulgarian Euro-Left Coalition,BGR,,,
vparty_263,Bulgarian People's Union,BGR,,,
vparty_374,National Movement (Simeon II) for Stability and Progress,BGR,,,
vparty_482,Union of Democratic Forces,BGR,,,
vparty_603,Communist Party of Bulgaria,BGR,,,
vparty_659,Green Party of Bulgaria,BGR,,,
vparty_661,Party of Bulgarian Social Democrats,BGR,,,tech_platform
vparty_747,Agrarian People's Union,BGR,,,
vparty_757,Bulgarian Socialist Party,BGR,,,tech_platform
vparty_760,Citizens for European Development of Bulgaria,BGR,,,
vparty_820,"Political Club """"Ecoglasnost""""",BGR,,,
vparty_982,Movement for Rights and Freedoms,BGR,,,
vparty_1027,Bulgarian Business Bloc,BGR,,,
vparty_1183,United Democratic Forces,BGR,,,
vparty_1195,Democrats for a Strong Bulgaria,BGR,,,
vparty_1665,Coalition for Bulgaria -- Democratic Left,BGR,,,
vparty_1765,Union for National Salvation,BGR,,,
vparty_1793,National Union Attack,BGR,,,
vparty_2056,IMRO -- Bulgarian National Movement,BGR,,,
vparty_2057,National Front for the Salvation of Bulgaria,BGR,,,
vparty_2058,Bulgaria for Citizens Movement,BGR,,,
vparty_2060,Bulgarian Agrarian National Union,BGR,,,
vparty_2633,independent,BGR,,,
vparty_3188,Bulgaria Without Censorship,BGR,,,
vparty_3189,Reformist Bloc,BGR,,,
vparty_5104,Link,BGR,,,
vparty_5105,Bulgarian Social Democratic Workers Party (Broad Socialists),BGR,,,tech_platform
vparty_5132,National Liberal Party,BGR,,,
vparty_5133,Democratic Alliance,BGR,,,
vparty_5593,Radical Democratic Party,BGR,,,
vparty_6189,Fatherland Front,BGR,,,
vparty_6745,People's Liberal Party,BGR,,,
vparty_6746,People's Party,BGR,,,
vparty_6747,Liberal Party (Radoslavists),BGR,,,
vparty_6748,Progressive Liberal Party,BGR,,,
vparty_6749,Democratic Party,BGR,,,
vparty_6750,Bulgarian Workers' Social Democratic Party,BGR,,,tech_platform
vparty_6751,Bulgarian Social Democratic Workers' Party (Narrow Socialists),BGR,,,tech_platform
vparty_6753,Liberal Concentration,BGR,,,
vparty_6754,Bulgarian Communist Party,BGR,,,
vparty_7066,Democratic Alliance-National Liberal Party,BGR,,,
vparty_7731,Governmental candidates [no-party],BGR,,,
vparty_7732,Opposition candidates [no-party],BGR,,,
vparty_7809,"Agrarian Union """"Aleksandar Stamboliyski""""",BGR,,,
vparty_8033,Union of Free Democrats,BGR,,,
vparty_93308,alliance: NP/PLP,BGR,,,
vparty_93309,alliance: BZSN-BKP,BGR,,,
vparty_93310,alliance: BZNS-NP-ORSDP,BGR,,,
vparty_93528,alliance: People's Union,BGR,,,
vparty_4926,independent,COM,,,
vparty_5296,Comorian Union for Progress,COM,,,
vparty_5297,Convention for the Renewal of the Comoros,COM,,,
vparty_5298,Rally for Democracy and Renewal,COM,,,
vparty_5710,Orange Party,COM,,,
vparty_5712,Juwa Party,COM,,,
vparty_5713,Democratic Rally of the Comoros,COM,,,
vparty_6224,Camp of the Autonomous Islands,COM,,,
vparty_6517,Union for the Development of the Comoros,COM,,,
vparty_6578,National Front for Justice,COM,,,
vparty_6579,National Union for Democracy in the Comoros,COM,,,
vparty_6580,Union of Democrats for Development,COM,,,
vparty_6581,Comorian Party for Democracy and Progress,COM,,,
vparty_6582,National Rally for Development,COM,,,
vparty_6583,Movement for Democracy and Progress,COM,,,
vparty_6585,Maecha Bora,COM,,,
vparty_6586,Islands' Fraternity and Unity Party,COM,,,
vparty_6693,Umma Party,COM,,,
vparty_6694,Mahoré People's Movement,COM,,,
vparty_7098,Comorian Democratic Union,COM,,,
vparty_7481,Rally for Change and Democracy,COM,,,
vparty_7482,Democratic Front of the Comoros,COM,,,
vparty_7483,Uweco // Realising Freedom's Capability // Union for a Democratic Republic in the Comoros,COM,,,
vparty_7485,Baobab Movement,COM,,,
vparty_7734,Dialogue Proposition Action // Mwangaza,COM,,,
vparty_93319,technical: Indirectly-elected members,COM,,,
vparty_93529,alliance: RDPC-UDC,COM,,,
vparty_72,Croatian Peasant Party,HRV,,,
vparty_78,Democratic Centre,HRV,,,
vparty_214,Croatian Social Liberal Party,HRV,,,tech_platform
vparty_253,Croatian Party of Rights,HRV,,,
vparty_513,Istrian Democratic Assembly,HRV,,,
vparty_799,Croatian People's Party – Liberal Democrats,HRV,,,
vparty_1431,Croatian Democratic Union,HRV,,,
vparty_1475,Social Democratic Party of Croatia,HRV,,,tech_platform
vparty_2029,Croatian Democratic Peasant Party,HRV,,,
vparty_2062,Croatian Party of Pensioners,HRV,,,
vparty_2522,Kukuriku Coalition,HRV,,,
vparty_3136,Youth Action,HRV,,,
vparty_3143,Croatian Labourists – Labour Party,HRV,,,
vparty_3648,Joint List Bloc,HRV,,,
vparty_4865,Bridge of Independent Lists,HRV,,,
vparty_4867,Human Shield,HRV,,,
vparty_6620,Croatian Civic Party,HRV,,,
vparty_8036,Croatian Christian Democratic Union,HRV,,,
vparty_8037,Slavonia-Baranja Croatian Party,HRV,,,
vparty_93323,alliance: SDP/HSLS/(PGS/SBHS),HRV,,,
vparty_93324,alliance: HNS/HSS/LS/(IDS/ASH),HRV,,,
vparty_93325,alliance: HKDU/HSP,HRV,,,
vparty_93326,alliance: SDP/IDS/LS/Libra,HRV,,,
vparty_93327,alliance: HNS/PGS/SBHS,HRV,,,
vparty_93328,alliance: HSP/ZDS/MS,HRV,,,
vparty_93329,"alliance: """"Green-Yellow Coalition""""",HRV,,,
vparty_93330,"alliance: HDZ, incl. coalitions",HRV,,,
vparty_93331,alliance: Croatia is Growing,HRV,,,
vparty_93332,alliance: Patriotic Coalition,HRV,,,
vparty_93530,alliance: HDZ Coalition,HRV,,,
vparty_93531,alliance: The Only Option Coalition,HRV,,,
vparty_4659,Popular Socialist Party,CUB,,,tech_platform
vparty_4725,Liberal Party of Cuba / Autonomist Liberal Party,CUB,,,
vparty_4726,Cuban Revolutionary Party – Authentic,CUB,,,
vparty_4727,Democratic Party,CUB,,,
vparty_4892,Communist Party of Cuba,CUB,,,
vparty_6049,National Union,CUB,,,
vparty_6255,Republican Party,CUB,,,
vparty_6257,Cuban National Party,CUB,,,
vparty_6437,Progressive Action Party / United Action Party,CUB,,,
vparty_6823,ABC,CUB,,,
vparty_6824,Radical Union,CUB,,,
vparty_6825,Party of the Cuban People – Orthodox / Partido Ortodoxo,CUB,,,
vparty_6826,Republican Democratic Party,CUB,,,
vparty_6827,Democratic National Association,CUB,,,
vparty_6828,Social-Democratic Party,CUB,,,tech_platform
vparty_6829,Cuban Popular Party,CUB,,,
vparty_6830,National Conservative Party,CUB,,,
vparty_6831,Unionist Liberal Party,CUB,,,
vparty_6832,"National Liberal Party, Asbertista",CUB,,,
vparty_6833,Moderate Party,CUB,,,
vparty_6834,"Moderate National Party, Camaüey",CUB,,,
vparty_6835,"Radical National Party, East",CUB,,,
vparty_6836,Conservative Republican Party,CUB,,,
vparty_6837,Free People's Party,CUB,,,
vparty_7100,Historical Liberal Party,CUB,,,
vparty_7101,Zayista Liberal Party,CUB,,,
vparty_7102,Republican Action,CUB,,,
vparty_93335,alliance: Coalición Liberala,CUB,,,
vparty_93336,alliance: Liga Nacionala,CUB,,,
vparty_93337,alliance: Coalición Demócrata-Liberal-Nacionalista,CUB,,,
vparty_93338,alliance: Coalición Liberal-Popular,CUB,,,
vparty_93339,alliance: Coalición Tripartita,CUB,,,
vparty_93340,unknown: PUN,CUB,,,
vparty_93341,alliance: Frente de Oposición,CUB,,,
vparty_93342,alliance: PRC(A)/PD/PL,CUB,,,
vparty_563,Democratic Rally,CYP,,,
vparty_635,Democratic Party,CYP,,,
vparty_1028,Movement for Social Democracy EDEK,CYP,,,tech_platform
vparty_1076,Progressive Party of Working People,CYP,,,
vparty_1817,European Party,CYP,,,
vparty_2652,independent,CYP,,,
vparty_3117,Citizen's Alliance,CYP,,,
vparty_4883,Solidarity Movement,CYP,,,
vparty_4893,Patriotic Front,CYP,,,
vparty_4894,United Party,CYP,,,
vparty_7411,Progressive Front,CYP,,,
vparty_7412,Democratic National Party,CYP,,,
vparty_93343,alliance: Democratic Party + AKEL + Movement for Social Democracy,CYP,,,tech_platform
vparty_104,Freedom Union / Democratic Union,CZE,,,
vparty_177,Czech Social Democratic Party,CZE,,,tech_platform
vparty_223,Tradition Responsibility Prosperity 09,CZE,,,
vparty_466,Civic Democratic Party,CZE,,,
vparty_676,Christian Democratic Union / People's Party,CZE,,,
vparty_824,Christian Democratic Party,CZE,,,
vparty_936,Liberal Social Union,CZE,,,tech_platform
vparty_952,Movement for Self-Governing Democracy / Society for Moravia and Silesia,CZE,,,
vparty_1008,Civic Democratic Alliance,CZE,,,
vparty_1041,Communist Party of Czechoslovakia,CZE,,,
vparty_1202,Public Affairs,CZE,,,tech_platform
vparty_1349,Civic Forum,CZE,,,
vparty_1554,Green Party,CZE,,,
vparty_1657,Coalition for Republic – Republican Party of Czechoslovakia,CZE,,,
vparty_1707,Mayors and Independents -- Your Option,CZE,,,
vparty_1728,Communist Party of Bohemia and Moravia,CZE,,,
vparty_2047,Czech Pirate Party,CZE,,,
vparty_2049,Dawn of Direct Democracy,CZE,,,
vparty_2141,Action of Dissatisfied Citizens,CZE,,,
vparty_5236,Czechoslovak Social Democratic Workers Party,CZE,,,tech_platform
vparty_5237,Sudeten German Party,CZE,,,
vparty_5244,Czechoslovak National Social Party (1897),CZE,,,tech_platform
vparty_5246,Republican Party of Farmers and Peasants // Agrarian Party,CZE,,,
vparty_5549,Czechoslovak People's Party,CZE,,,
vparty_5610,Farmers' League,CZE,,,
vparty_5611,Czechoslovak Traders' Party,CZE,,,
vparty_5777,Czechoslovak National Democracy,CZE,,,
vparty_6125,Freedom and Direct Democracy Tomio Okamura,CZE,,,
vparty_6202,Four-Coalition,CZE,,,
vparty_6293,Hlinka's Slovak People's Party,CZE,,,
vparty_6294,German Social Democratic Workers' Party in the Czechoslovak Republic,CZE,,,tech_platform
vparty_6468,National Unification,CZE,,,
vparty_6796,German National Socialist Workers' Party,CZE,,,tech_platform
vparty_6797,Democratic Party,CZE,,,
vparty_6798,Communist Party of Slovakia,CZE,,,
vparty_6799,National Front,CZE,,,
vparty_93344,alliance: Civic Democratic Party - Christian Democratic Party,CZE,,,
vparty_93345,alliance: WG,CZE,,,
vparty_93346,alliance: AB,CZE,,,
vparty_53,Christian People's Party / Christian Democrats,DNK,,,
vparty_212,[New] Liberal Alliance,DNK,,,
vparty_277,Communist Party of Denmark,DNK,,,
vparty_329,Socialist Peoples Party,DNK,,,tech_platform
vparty_379,Social Democrats,DNK,,,tech_platform
vparty_536,Conservative People's Party,DNK,,,
vparty_800,Centre Democrats,DNK,,,
vparty_1022,Danish Peoples Party,DNK,,,
vparty_1134,Justice Party / Single-Tax Party,DNK,,,
vparty_1204,Liberal Party,DNK,,,
vparty_1507,Danish Social-Liberal Party / Radical Liberal Party,DNK,,,tech_platform
vparty_1527,Red-Green Alliance,DNK,,,
vparty_1601,Progress Party,DNK,,,
vparty_1914,Moderate Liberals,DNK,,,
vparty_2658,independent,DNK,,,
vparty_3391,independent,GNQ,,,
vparty_3821,Convergence for Social Democracy,GNQ,,,tech_platform
vparty_3824,Democratic Party of Equatorial Guinea,GNQ,,,
vparty_3826,Liberal Party,GNQ,,,
vparty_3827,Social Democratic Union,GNQ,,,tech_platform
vparty_6064,Popular Union of Equatorial Guinea,GNQ,,,
vparty_6247,National Liberation Movement of Equatorial Guinea,GNQ,,,
vparty_6248,National Unity Movement of Equatorial Guinea,GNQ,,,
vparty_6249,Popular Idea of Equatorial Guinea,GNQ,,,
vparty_6250,Bubi Union,GNQ,,,
vparty_6367,Worker’s National United Party,GNQ,,,
vparty_8040,Citizens for Innovation,GNQ,,,
vparty_18,Constitution Party -- Estonian United People's Party,EST,,,
vparty_83,Right-wingers,EST,,,
vparty_106,Our Home is Estonia!,EST,,,
vparty_110,People's Union of Estonia,EST,,,
vparty_174,Estonian Country People's Party,EST,,,
vparty_331,Popular Front,EST,,,
vparty_491,Union for the Republic / Res Publica Party,EST,,,
vparty_533,Estonian Centre Party,EST,,,
vparty_685,Union of Pro Patria and Res Publica,EST,,,
vparty_779,Pro Patria Union,EST,,,
vparty_821,Estonian Reform Party,EST,,,
vparty_908,"National Coalition Party """"Pro Patria""""",EST,,,
vparty_1040,Estonian Greens,EST,,,
vparty_1150,Social Democratic Party -- Moderates,EST,,,tech_platform
vparty_1299,Estonian National Independence Party,EST,,,
vparty_1319,Estonian Citizens,EST,,,
vparty_1361,Independent Royalists,EST,,,
vparty_1556,Estonian Coalition Party,EST,,,
vparty_1603,Coalition Party and Rural Union,EST,,,
vparty_1975,Russian Party in Estonia,EST,,,
vparty_2567,independent,EST,,,
vparty_3271,Free Party,EST,,,
vparty_5135,National Centre Party,EST,,,
vparty_5140,Rural League // Farmers' Assemblies,EST,,,
vparty_5141,Estonian Socialist Workers' Party,EST,,,tech_platform
vparty_5142,Settlers' Party,EST,,,
vparty_5144,Estonian People's Party,EST,,,
vparty_5155,Progressive National Democratic Party / Estonian Democratic Party,EST,,,
vparty_5156,Estonian Labour Party,EST,,,
vparty_6709,Estonian Independent Socialist Workers' Party,EST,,,tech_platform
vparty_6710,Central Committee of Tallinn Trade Unions,EST,,,
vparty_6802,National Front for the Implementation of the Constitution,EST,,,
vparty_6803,Communist Party of the Soviet Union,EST,,,
vparty_7110,Estonian Radical Democratic Party,EST,,,
vparty_7238,Communist Party of Estonia,EST,,,
vparty_7239,Patriotic League,EST,,,
vparty_7244,Estonian Social Democratic Workers' Party,EST,,,tech_platform
vparty_7245,Joint Council of Work Collectives,EST,,,
vparty_7466,Christian People's Party,EST,,,
vparty_93356,alliance: Democratic Bloc,EST,,,
vparty_93357,alliance: RKEI and ERSP,EST,,,
vparty_4886,Fijian Association,FJI,,,
vparty_4887,Fiji Labour Party,FJI,,,
vparty_4888,National Federation Party,FJI,,,
vparty_4889,Fijian Political Party,FJI,,,
vparty_4890,United Fiji Party,FJI,,,
vparty_4891,Alliance Party,FJI,,,
vparty_4956,independent,FJI,,,
vparty_5794,Social Democratic Liberal Party,FJI,,,tech_platform
vparty_5795,Fiji First Party,FJI,,,
vparty_5835,General Voters Party,FJI,,,
vparty_5893,Conservative Alliance Party,FJI,,,
vparty_6213,Party of National Unity,FJI,,,
vparty_6214,Fijian Nationalist United Front Party,FJI,,,
vparty_7467,National Federation Party - Flower,FJI,,,
vparty_7468,National Federation Party - Dove,FJI,,,
vparty_7469,All Nationals Congress,FJI,,,
vparty_7470,Christian Democratic Alliance,FJI,,,
vparty_93538,alliance: NFP-FLP,FJI,,,
vparty_249,Liberal People's Party,FIN,,,
vparty_479,Green League,FIN,,,
vparty_495,National Coalition Party,FIN,,,
vparty_703,Christian Democrats / League,FIN,,,
vparty_725,Patriotic People's Movement,FIN,,,
vparty_901,Agrarian Union / Centre Party,FIN,,,
vparty_1044,Left Alliance,FIN,,,
vparty_1096,Finish People's Democratic Union,FIN,,,
vparty_1229,Swedish People's Party,FIN,,,
vparty_1303,Social Democratic Party of Finland,FIN,,,tech_platform
vparty_1689,Finnish Party / True Finns,FIN,,,
vparty_1862,National Progressive Party,FIN,,,
vparty_1904,Communist Party of Finland / Socialist Workers' (Small Holders) Party,FIN,,,tech_platform
vparty_1905,Young Finnish Party,FIN,,,
vparty_3202,Finnish Rural Party,FIN,,,
vparty_3684,Finnish Party / Old Finns,FIN,,,
vparty_48,Communist Party of Greece,GRC,,,
vparty_82,Union of the Democratic Centre,GRC,,,
vparty_301,Coalition of the Radical Left,GRC,,,
vparty_516,Coalition of the Left,GRC,,,
vparty_619,Progressive Party,GRC,,,
vparty_794,New Democracy,GRC,,,
vparty_943,National Alignment,GRC,,,
vparty_965,Popular Orthodox Rally,GRC,,,
vparty_1160,Democratic Left,GRC,,,
vparty_1468,Panhellenic Socialist Movement,GRC,,,tech_platform
vparty_1651,Independent Greeks,GRC,,,
vparty_1660,People’s Association / Golden Dawn,GRC,,,
vparty_2708,independent,GRC,,,
vparty_3212,Movement of Democratic Socialists,GRC,,,tech_platform
vparty_3280,Liberal Party,GRC,,,
vparty_4155,George Papandreou Party,GRC,,,
vparty_4156,Greek Rally,GRC,,,
vparty_4157,United Democratic Left,GRC,,,
vparty_4158,Centre Union,GRC,,,
vparty_4312,National Party of Greece,GRC,,,
vparty_4438,Free Opinion Party/Freethinkers' Party,GRC,,,
vparty_4439,National Progressive Centre Union,GRC,,,
vparty_4440,National Radical Party,GRC,,,
vparty_4441,National Radical Union,GRC,,,
vparty_4442,Farmer-Labour Party / Agricultural and Labour Party,GRC,,,
vparty_4443,Agrarian Party,GRC,,,
vparty_4444,People's Party,GRC,,,
vparty_4452,Republican Union / Democratic Union,GRC,,,
vparty_4574,National Liberal Party,GRC,,,
vparty_4575,National People's Party,GRC,,,
vparty_4576,Progressive Party,GRC,,,
vparty_4582,Democratic Party of the Working People,GRC,,,
vparty_4583,Peasants and Workers Party,GRC,,,
vparty_6784,National Unionist Party,GRC,,,
vparty_6785,Nationalist Party,GRC,,,
vparty_6786,Modernist Party / New Party,GRC,,,
vparty_7111,All People Front,GRC,,,
vparty_7112,Party of Venizelist Liberals,GRC,,,
vparty_7113,Democratic Socialist Party of Greece,GRC,,,tech_platform
vparty_7114,Socialist Party of Greece,GRC,,,tech_platform
vparty_7115,Left Liberals,GRC,,,
vparty_7116,Politically Independent Alignment,GRC,,,
vparty_7117,National Agricultural Party,GRC,,,
vparty_7366,Reform Party,GRC,,,
vparty_7367,Conservative Party,GRC,,,
vparty_7423,Third Party,GRC,,,
vparty_7444,Nationalists,GRC,,,
vparty_7445,Northern Ipiros Independents,GRC,,,
vparty_7909,Movement for Change,GRC,,,
vparty_93365,unknown: Small Opposition,GRC,,,
vparty_93366,alliance: United Opposition,GRC,,,
vparty_93367,alliance: Popular Party-National Radical Party,GRC,,,
vparty_93368,alliance: Royal Supporters Union,GRC,,,critical_infra
vparty_93369,alliance: General Popular Radical Union,GRC,,,
vparty_93370,alliance: inomeni parataksis ethnikofronon,GRC,,,
vparty_93371,alliance: ethniki politiki enosis,GRC,,,
vparty_93372,alliance: Democratic Party,GRC,,,
vparty_93373,alliance: Centre National Progressive Union Party-Liberal Party,GRC,,,
vparty_93374,alliance: Democratic Union,GRC,,,
vparty_93375,alliance: PADE,GRC,,,
vparty_93376,alliance: EK/Progressive Party Alliance,GRC,,,
vparty_93377,alliance: PAME,GRC,,,
vparty_93378,alliance: ERE-Progressive Party,GRC,,,
vparty_3427,independent,GUY,,,
vparty_3882,Alliance for Change,GUY,,,
vparty_4242,The United Force,GUY,,,
vparty_4243,National Labour Front,GUY,,,
vparty_4244,National Democratic Party,GUY,,,
vparty_4245,United Democratic Party,GUY,,,
vparty_4246,People's Progressive Party,GUY,,,
vparty_4247,People's National Congress – Reform,GUY,,,
vparty_6067,Working People's Alliance,GUY,,,
vparty_7119,A Partnership for National Unity,GUY,,,
vparty_7249,Manpower Citizens' Association,GUY,,,critical_infra
vparty_7250,British Guiana Labour Party,GUY,,,
vparty_93380,alliance: APNU+AFC,GUY,,,
vparty_4518,Civic Party,HKG,,,
vparty_4519,Democratic Party,HKG,,,
vparty_4520,People Power,HKG,,,critical_infra
vparty_4521,Labour Party,HKG,,,
vparty_4522,League of Social Democrats,HKG,,,tech_platform
vparty_5620,Democratic Alliance for the Betterment and Progress of Hong Kong,HKG,,,
vparty_5621,Hong Kong Federation of Trade Unions;,HKG,,,
vparty_6999,The Frontier,HKG,,,
vparty_7081,Hong Kong Association for Democracy and People's Livelihood,HKG,,,
vparty_8001,Liberal Party,HKG,,,
vparty_8002,Hong Kong Confederation of Trade Unions,HKG,,,
vparty_8003,United Democrats of Hong Kong,HKG,,,
vparty_8004,Meeting Point,HKG,,,
vparty_8005,Liberal Democratic Federation of Hong Kong,HKG,,,
vparty_8006,Hong Kong Progressive Alliance,HKG,,,
vparty_8007,Business and Professionals Alliance for Hong Kong,HKG,,,
vparty_8008,Civic Passion,HKG,,,
vparty_8009,Proletariat Political Institute,HKG,,,
vparty_8010,Hong Kong Resurgence Order,HKG,,,
vparty_93543,alliance: People Power–League of Social Democrats,HKG,,,"tech_platform,critical_infra"
vparty_93544,alliance: Civic Passion–Proletariat Political Institute–Hong Kong Resurgence Order,HKG,,,
vparty_224,Citizens' Movement,ISL,,,
vparty_363,Independence Party,ISL,,,
vparty_457,Left-Green Movement,ISL,,,
vparty_494,People's Movement,ISL,,,
vparty_525,Womens Alliance,ISL,,,
vparty_673,National Preservation Party,ISL,,,
vparty_854,Social Democratic Federation,ISL,,,tech_platform
vparty_964,Progressive Party,ISL,,,
vparty_1208,Socialist Party,ISL,,,tech_platform
vparty_1224,Liberal Party,ISL,,,
vparty_1249,People's Alliance,ISL,,,
vparty_1325,Social Democratic Party,ISL,,,tech_platform
vparty_1396,Social Democratic Alliance,ISL,,,tech_platform
vparty_1433,Citizens' Party (1987),ISL,,,
vparty_1517,Union of Liberals and Leftist,ISL,,,
vparty_1881,Communist Party,ISL,,,
vparty_1890,Liberal Party,ISL,,,
vparty_1951,Farmers' Party,ISL,,,
vparty_1952,'Hardline' lndependence Party,ISL,,,
vparty_1953,Farmers' Party,ISL,,,
vparty_1954,Independence Party,ISL,,,
vparty_1956,Independent Farmers,ISL,,,
vparty_1957,Moderate Independence Party,ISL,,,
vparty_1958,Home Rule Party,ISL,,,
vparty_2048,Pirate Party of Iceland,ISL,,,
vparty_2517,Bright Future,ISL,,,
vparty_5454,Reform Party,ISL,,,
vparty_5852,People's Party,ISL,,,
vparty_7565,Centre Party,ISL,,,
vparty_169,United Workers Party,ISR,,,
vparty_235,Israel is Our Home,ISR,,,
vparty_396,Israeli Workers List,ISR,,,
vparty_455,Sephardi Torah Guardians,ISR,,,
vparty_484,Forward,ISR,,,
vparty_557,Change,ISR,,,
vparty_613,Mizrachi Workers,ISR,,,
vparty_615,Alignment,ISR,,,
vparty_678,Liberal Party,ISR,,,
vparty_745,Crossroads,ISR,,,
vparty_909,United Religious Front,ISR,,,
vparty_953,National Union,ISR,,,
vparty_1036,Likud-National Liberal Movement,ISR,,,
vparty_1053,Israel for Immigration,ISR,,,
vparty_1061,Centre Party,ISR,,,
vparty_1075,United Torah Judaism,ISR,,,tech_platform
vparty_1380,Democratic Movement for Change,ISR,,,
vparty_1398,Labour Unity,ISR,,,
vparty_1447,National Religious Party,ISR,,,
vparty_1489,General Zionists,ISR,,,
vparty_1655,Freedom Party,ISR,,,
vparty_3121,Pensioners of Israel,ISR,,,
vparty_3127,The Movement,ISR,,,
vparty_3128,There is a Future,ISR,,,
vparty_3131,Energy,ISR,,,energy
vparty_3273,All of Us,ISR,,,
vparty_3677,Jewish Home,ISR,,,
vparty_7350,New Right,ISR,,,
vparty_7599,Blue and White,ISR,,,
vparty_7912,Joint List,ISR,,,
vparty_93548,alliance: Yamina,ISR,,,
vparty_4980,independent,KWT,,,
vparty_5275,Popular Action Bloc,KWT,,,
vparty_7450,Merchants [no-party],KWT,,,
vparty_7451,Liberals [no-party],KWT,,,
vparty_7452,Tribal candidates // Tribal groups [no-party],KWT,,,
vparty_7453,Shi'ite Religious [no-party],KWT,,,
vparty_7454,Pro-Government [no-party],KWT,,,
vparty_7455,Sunni Religious [no-party],KWT,,,
vparty_7456,Secular Opposition [no-party],KWT,,,
vparty_7457,Sunni Islamists [no-party],KWT,,,
vparty_7458,Islamists [no-party],KWT,,,
vparty_93402,technical: Nominated members,KWT,,,
vparty_93552,alliance: Shiite + Popular Action Bloc,KWT,,,
vparty_64,Lithuanian Social Democratic Party,LTU,,,tech_platform
vparty_74,The Way of Courage,LTU,,,
vparty_102,Labour Party,LTU,,,
vparty_193,Homeland Union / Homeland Union – Lithuanian Christian Democrats,LTU,,,
vparty_237,Order and Justice – Liberal Democratic Party,LTU,,,
vparty_347,National Resurrection Party,LTU,,,
vparty_546,Democratic Labour Party of Lithuania,LTU,,,
vparty_556,Election Action of Lithuania's Poles,LTU,,,
vparty_1185,Center Union of Lithuania,LTU,,,
vparty_1193,Liberal and Centre Union,LTU,,,
vparty_1357,Liberal Union of Lithuania,LTU,,,
vparty_1490,Lithuanian Peasant [Popular/Greens] Union,LTU,,,
vparty_1587,Communist Party of Lithuania,LTU,,,
vparty_1744,Liberals' Movement of the Republic of Lithuania,LTU,,,
vparty_1800,New Union (Social Liberals),LTU,,,tech_platform
vparty_2778,independent,LTU,,,
vparty_6804,Lithuanian Christian Democratic Party,LTU,,,
vparty_6805,Peasant Union,LTU,,,
vparty_6806,Lithuanian Labour Federation,LTU,,,
vparty_6807,Democratic Jewish Union,LTU,,,
vparty_6808,Lithuanian Popular Socialist Democratic Party,LTU,,,tech_platform
vparty_6809,Farmers' Association / Lithuanian Peasant League,LTU,,,
vparty_6810,Central Polish Electoral Committee,LTU,,,
vparty_6811,Lithuanian Popular Peasants' Union,LTU,,,
vparty_6812,United Minorities,LTU,,,
vparty_7420,Communist Party of Lithuania/Communist Party of the Soviet Union,LTU,,,
vparty_186,Luxembourg Socialist Workers' Party,LUX,,,tech_platform
vparty_300,Democratic Party,LUX,,,
vparty_539,Christian Social People's Party,LUX,,,tech_platform
vparty_774,Popular Independent Movement,LUX,,,
vparty_898,Social Democratic Party,LUX,,,tech_platform
vparty_1114,Action Committee Pensions / Alternative Democratic Reform Party,LUX,,,
vparty_1138,The Greens,LUX,,,
vparty_1292,Independents of the East,LUX,,,
vparty_1647,Communist Party of Luxembourg,LUX,,,
vparty_2116,Radical Liberal Party,LUX,,,
vparty_2117,Radical Party,LUX,,,
vparty_2118,Radical Socialist Party,LUX,,,tech_platform
vparty_2136,Liberal League,LUX,,,
vparty_2398,Party of Peasants and Middle Classes,LUX,,,
vparty_2399,Independent National Party,LUX,,,
vparty_2400,Independent People's Party,LUX,,,
vparty_2401,Democratic List,LUX,,,
vparty_4445,Party of the Right,LUX,,,
vparty_4446,Democratic Progressives of the North,LUX,,,
vparty_4536,Radical Party (Marcel Cahen),LUX,,,
vparty_5851,National Independent Union,LUX,,,
vparty_171,Liberal Democratic Party,MKD,,,
vparty_354,Democratic Alternative,MKD,,,
vparty_431,Democratic Party of Albanians,MKD,,,
vparty_1033,Party for Democratic Prosperity,MKD,,,
vparty_1220,Democratic Union for Integrations,MKD,,,
vparty_1508,Social Democratic Union of Macedonia,MKD,,,tech_platform
vparty_1674,Internal Macedonian Revolutionary Organization – Democratic Party for Macedonian National Unity,MKD,,,
vparty_2447,New Social Democratic Party,MKD,,,tech_platform
vparty_2448,Union of Macedonia,MKD,,,
vparty_2784,independent,MKD,,,
vparty_4258,VMRO-People’s Party,MKD,,,
vparty_4544,Democratic Renewal of Macedonia,MKD,,,
vparty_4545,Party for European Future,MKD,,,
vparty_5585,Besa Movement,MKD,,,
vparty_6395,Democratic Party,MKD,,,
vparty_7867,Social Democratic Union of Macedonia,MKD,,,tech_platform
vparty_93554,alliance: Social Democratic Union coalition,MKD,,,tech_platform
vparty_2318,United Malays National Organisation,MYS,,,
vparty_2483,Pan-Malaysian Islamic Party,MYS,,,
vparty_2484,Malaysian Chinese Association,MYS,,,
vparty_2485,People's Justice Party,MYS,,,
vparty_2486,Democratic Action Party,MYS,,,
vparty_2789,independent,MYS,,,
vparty_3637,National Front,MYS,,,
vparty_4743,Malaysian Indian Congress,MYS,,,
vparty_5599,United Bumiputera Heritage Party,MYS,,,
vparty_5880,Sarawak United Peoples' Party,MYS,,,
vparty_6344,Muslims Unity Movement,MYS,,,
vparty_6430,Malayan Peoples' Socialist Front,MYS,,,tech_platform
vparty_6431,Spirit of 46 Malay Party,MYS,,,
