dataset,source_column,output_column
hrmi,People_at_Risk__health_atrisk_prop9,hrmi__people_at_risk_health_atrisk_prop9
hrmi,People_at_Risk__health_atrisk_count10,hrmi__people_at_risk_health_atrisk_count10
hrmi,People_at_Risk__health_atrisk_prop10,hrmi__people_at_risk_health_atrisk_prop10
hrmi,People_at_Risk__health_atrisk_count11,hrmi__people_at_risk_health_atrisk_count11
hrmi,People_at_Risk__health_atrisk_prop11,hrmi__people_at_risk_health_atrisk_prop11
hrmi,People_at_Risk__health_atrisk_count12,hrmi__people_at_risk_health_atrisk_count12
hrmi,People_at_Risk__health_atrisk_prop12,hrmi__people_at_risk_health_atrisk_prop12
hrmi,People_at_Risk__health_atrisk_count13,hrmi__people_at_risk_health_atrisk_count13
hrmi,People_at_Risk__health_atrisk_prop13,hrmi__people_at_risk_health_atrisk_prop13
hrmi,People_at_Risk__health_atrisk_count14,hrmi__people_at_risk_health_atrisk_count14
hrmi,People_at_Risk__health_atrisk_prop14,hrmi__people_at_risk_health_atrisk_prop14
hrmi,People_at_Risk__health_atrisk_count15,hrmi__people_at_risk_health_atrisk_count15
hrmi,People_at_Risk__health_atrisk_prop15,hrmi__people_at_risk_health_atrisk_prop15
hrmi,People_at_Risk__health_atrisk_count16,hrmi__people_at_risk_health_atrisk_count16
hrmi,People_at_Risk__health_atrisk_prop16,hrmi__people_at_risk_health_atrisk_prop16
hrmi,People_at_Risk__health_atrisk_count17,hrmi__people_at_risk_health_atrisk_count17
hrmi,People_at_Risk__health_atrisk_prop17,hrmi__people_at_risk_health_atrisk_prop17
hrmi,People_at_Risk__health_atrisk_count18,hrmi__people_at_risk_health_atrisk_count18
hrmi,People_at_Risk__health_atrisk_prop18,hrmi__people_at_risk_health_atrisk_prop18
hrmi,People_at_Risk__health_atrisk_count19,hrmi__people_at_risk_health_atrisk_count19
hrmi,People_at_Risk__health_atrisk_prop19,hrmi__people_at_risk_health_atrisk_prop19
hrmi,People_at_Risk__health_atrisk_count20,hrmi__people_at_risk_health_atrisk_count20
hrmi,People_at_Risk__health_atrisk_prop20,hrmi__people_at_risk_health_atrisk_prop20
hrmi,People_at_Risk__health_atrisk_count21,hrmi__people_at_risk_health_atrisk_count21
hrmi,People_at_Risk__health_atrisk_prop21,hrmi__people_at_risk_health_atrisk_prop21
hrmi,People_at_Risk__health_atrisk_count22,hrmi__people_at_risk_health_atrisk_count22
hrmi,People_at_Risk__health_atrisk_prop22,hrmi__people_at_risk_health_atrisk_prop22
hrmi,People_at_Risk__health_atrisk_count23,hrmi__people_at_risk_health_atrisk_count23
hrmi,People_at_Risk__health_atrisk_prop23,hrmi__people_at_risk_health_atrisk_prop23
hrmi,People_at_Risk__health_atrisk_count24,hrmi__people_at_risk_health_atrisk_count24
hrmi,People_at_Risk__health_atrisk_prop24,hrmi__people_at_risk_health_atrisk_prop24
hrmi,People_at_Risk__health_atrisk_count25,hrmi__people_at_risk_health_atrisk_count25
hrmi,People_at_Risk__health_atrisk_prop25,hrmi__people_at_risk_health_atrisk_prop25
hrmi,People_at_Risk__health_atrisk_count26,hrmi__people_at_risk_health_atrisk_count26
hrmi,People_at_Risk__health_atrisk_prop26,hrmi__people_at_risk_health_atrisk_prop26
hrmi,People_at_Risk__health_atrisk_count27,hrmi__people_at_risk_health_atrisk_count27
hrmi,People_at_Risk__health_atrisk_prop27,hrmi__people_at_risk_health_atrisk_prop27
hrmi,People_at_Risk__health_atrisk_count28,hrmi__people_at_risk_health_atrisk_count28
hrmi,People_at_Risk__health_atrisk_prop28,hrmi__people_at_risk_health_atrisk_prop28
hrmi,People_at_Risk__health_atrisk_count29,hrmi__people_at_risk_health_atrisk_count29
hrmi,People_at_Risk__health_atrisk_prop29,hrmi__people_at_risk_health_atrisk_prop29
hrmi,People_at_Risk__health_atrisk_count30,hrmi__people_at_risk_health_atrisk_count30
hrmi,People_at_Risk__health_atrisk_prop30,hrmi__people_at_risk_health_atrisk_prop30
hrmi,People_at_Risk__health_atrisk_count31,hrmi__people_at_risk_health_atrisk_count31
hrmi,People_at_Risk__health_atrisk_prop31,hrmi__people_at_risk_health_atrisk_prop31
hrmi,People_at_Risk__health_atrisk_count32,hrmi__people_at_risk_health_atrisk_count32
hrmi,People_at_Risk__health_atrisk_prop32,hrmi__people_at_risk_health_atrisk_prop32
hrmi,People_at_Risk__health_atrisk_count33,hrmi__people_at_risk_health_atrisk_count33
hrmi,People_at_Risk__health_atrisk_prop33,hrmi__people_at_risk_health_atrisk_prop33
hrmi,People_at_Risk__health_atrisk_count34,hrmi__people_at_risk_health_atrisk_count34
hrmi,People_at_Risk__health_atrisk_prop34,hrmi__people_at_risk_health_atrisk_prop34
hrmi,People_at_Risk__health_atrisk_count35,hrmi__people_at_risk_health_atrisk_count35
hrmi,People_at_Risk__health_atrisk_prop35,hrmi__people_at_risk_health_atrisk_prop35
hrmi,People_at_Risk__health_atrisk_count36,hrmi__people_at_risk_health_atrisk_count36
hrmi,People_at_Risk__health_atrisk_prop36,hrmi__people_at_risk_health_atrisk_prop36
hrmi,People_at_Risk__health_atrisk_count37,hrmi__people_at_risk_health_atrisk_count37
hrmi,People_at_Risk__health_atrisk_prop37,hrmi__people_at_risk_health_atrisk_prop37
hrmi,People_at_Risk__health_atrisk_count38,hrmi__people_at_risk_health_atrisk_count38
hrmi,People_at_Risk__health_atrisk_prop38,hrmi__people_at_risk_health_atrisk_prop38
hrmi,People_at_Risk__health_atrisk_count39,hrmi__people_at_risk_health_atrisk_count39
hrmi,People_at_Risk__health_atrisk_prop39,hrmi__people_at_risk_health_atrisk_prop39
hrmi,People_at_Risk__health_atrisk_count40,hrmi__people_at_risk_health_atrisk_count40
hrmi,People_at_Risk__health_atrisk_prop40,hrmi__people_at_risk_health_atrisk_prop40
hrmi,People_at_Risk__health_atrisk_count41,hrmi__people_at_risk_health_atrisk_count41
hrmi,People_at_Risk__health_atrisk_prop41,hrmi__people_at_risk_health_atrisk_prop41
hrmi,People_at_Risk__house_total_atrisk_resp,hrmi__people_at_risk_house_total_atrisk_resp
hrmi,People_at_Risk__house_atrisk_count1,hrmi__people_at_risk_house_atrisk_count1
hrmi,People_at_Risk__house_atrisk_prop1,hrmi__people_at_risk_house_atrisk_prop1
hrmi,People_at_Risk__house_atrisk_count2,hrmi__people_at_risk_house_atrisk_count2
hrmi,People_at_Risk__house_atrisk_prop2,hrmi__people_at_risk_house_atrisk_prop2
hrmi,People_at_Risk__house_atrisk_count3,hrmi__people_at_risk_house_atrisk_count3
hrmi,People_at_Risk__house_atrisk_prop3,hrmi__people_at_risk_house_atrisk_prop3
hrmi,People_at_Risk__house_atrisk_count4,hrmi__people_at_risk_house_atrisk_count4
hrmi,People_at_Risk__house_atrisk_prop4,hrmi__people_at_risk_house_atrisk_prop4
hrmi,People_at_Risk__house_atrisk_count5,hrmi__people_at_risk_house_atrisk_count5
hrmi,People_at_Risk__house_atrisk_prop5,hrmi__people_at_risk_house_atrisk_prop5
hrmi,People_at_Risk__house_atrisk_count6,hrmi__people_at_risk_house_atrisk_count6
hrmi,People_at_Risk__house_atrisk_prop6,hrmi__people_at_risk_house_atrisk_prop6
hrmi,People_at_Risk__house_atrisk_count7,hrmi__people_at_risk_house_atrisk_count7
hrmi,People_at_Risk__house_atrisk_prop7,hrmi__people_at_risk_house_atrisk_prop7
hrmi,People_at_Risk__house_atrisk_count8,hrmi__people_at_risk_house_atrisk_count8
hrmi,People_at_Risk__house_atrisk_prop8,hrmi__people_at_risk_house_atrisk_prop8
hrmi,People_at_Risk__house_atrisk_count9,hrmi__people_at_risk_house_atrisk_count9
hrmi,People_at_Risk__house_atrisk_prop9,hrmi__people_at_risk_house_atrisk_prop9
hrmi,People_at_Risk__house_atrisk_count10,hrmi__people_at_risk_house_atrisk_count10
hrmi,People_at_Risk__house_atrisk_prop10,hrmi__people_at_risk_house_atrisk_prop10
hrmi,People_at_Risk__house_atrisk_count11,hrmi__people_at_risk_house_atrisk_count11
hrmi,People_at_Risk__house_atrisk_prop11,hrmi__people_at_risk_house_atrisk_prop11
hrmi,People_at_Risk__house_atrisk_count12,hrmi__people_at_risk_house_atrisk_count12
hrmi,People_at_Risk__house_atrisk_prop12,hrmi__people_at_risk_house_atrisk_prop12
hrmi,People_at_Risk__house_atrisk_count13,hrmi__people_at_risk_house_atrisk_count13
hrmi,People_at_Risk__house_atrisk_prop13,hrmi__people_at_risk_house_atrisk_prop13
hrmi,People_at_Risk__house_atrisk_count14,hrmi__people_at_risk_house_atrisk_count14
hrmi,People_at_Risk__house_atrisk_prop14,hrmi__people_at_risk_house_atrisk_prop14
hrmi,People_at_Risk__house_atrisk_count15,hrmi__people_at_risk_house_atrisk_count15
hrmi,People_at_Risk__house_atrisk_prop15,hrmi__people_at_risk_house_atrisk_prop15
hrmi,People_at_Risk__house_atrisk_count16,hrmi__people_at_risk_house_atrisk_count16
hrmi,People_at_Risk__house_atrisk_prop16,hrmi__people_at_risk_house_atrisk_prop16
hrmi,People_at_Risk__house_atrisk_count17,hrmi__people_at_risk_house_atrisk_count17
hrmi,People_at_Risk__house_atrisk_prop17,hrmi__people_at_risk_house_atrisk_prop17
hrmi,People_at_Risk__house_atrisk_count18,hrmi__people_at_risk_house_atrisk_count18
hrmi,People_at_Risk__house_atrisk_prop18,hrmi__people_at_risk_house_atrisk_prop18
hrmi,People_at_Risk__house_atrisk_count19,hrmi__people_at_risk_house_atrisk_count19
hrmi,People_at_Risk__house_atrisk_prop19,hrmi__people_at_risk_house_atrisk_prop19
hrmi,People_at_Risk__house_atrisk_count20,hrmi__people_at_risk_house_atrisk_count20
hrmi,People_at_Risk__house_atrisk_prop20,hrmi__people_at_risk_house_atrisk_prop20
hrmi,People_at_Risk__house_atrisk_count21,hrmi__people_at_risk_house_atrisk_count21
hrmi,People_at_Risk__house_atrisk_prop21,hrmi__people_at_risk_house_atrisk_prop21
hrmi,People_at_Risk__house_atrisk_count22,hrmi__people_at_risk_house_atrisk_count22
hrmi,People_at_Risk__house_atrisk_prop22,hrmi__people_at_risk_house_atrisk_prop22
hrmi,People_at_Risk__house_atrisk_count23,hrmi__people_at_risk_house_atrisk_count23
hrmi,People_at_Risk__house_atrisk_prop23,hrmi__people_at_risk_house_atrisk_prop23
hrmi,People_at_Risk__house_atrisk_count24,hrmi__people_at_risk_house_atrisk_count24
hrmi,People_at_Risk__house_atrisk_prop24,hrmi__people_at_risk_house_atrisk_prop24
hrmi,People_at_Risk__house_atrisk_count25,hrmi__people_at_risk_house_atrisk_count25
hrmi,People_at_Risk__house_atrisk_prop25,hrmi__people_at_risk_house_atrisk_prop25
hrmi,People_at_Risk__house_atrisk_count26,hrmi__people_at_risk_house_atrisk_count26
hrmi,People_at_Risk__house_atrisk_prop26,hrmi__people_at_risk_house_atrisk_prop26
hrmi,People_at_Risk__house_atrisk_count27,hrmi__people_at_risk_house_atrisk_count27
hrmi,People_at_Risk__house_atrisk_prop27,hrmi__people_at_risk_house_atrisk_prop27
hrmi,People_at_Risk__house_atrisk_count28,hrmi__people_at_risk_house_atrisk_count28
hrmi,People_at_Risk__house_atrisk_prop28,hrmi__people_at_risk_house_atrisk_prop28
hrmi,People_at_Risk__house_atrisk_count29,hrmi__people_at_risk_house_atrisk_count29
hrmi,People_at_Risk__house_atrisk_prop29,hrmi__people_at_risk_house_atrisk_prop29
hrmi,People_at_Risk__house_atrisk_count30,hrmi__people_at_risk_house_atrisk_count30
hrmi,People_at_Risk__house_atrisk_prop30,hrmi__people_at_risk_house_atrisk_prop30
hrmi,People_at_Risk__house_atrisk_count31,hrmi__people_at_risk_house_atrisk_count31
hrmi,People_at_Risk__house_atrisk_prop31,hrmi__people_at_risk_house_atrisk_prop31
hrmi,People_at_Risk__house_atrisk_count32,hrmi__people_at_risk_house_atrisk_count32
hrmi,People_at_Risk__house_atrisk_prop32,hrmi__people_at_risk_house_atrisk_prop32
hrmi,People_at_Risk__house_atrisk_count33,hrmi__people_at_risk_house_atrisk_count33
hrmi,People_at_Risk__house_atrisk_prop33,hrmi__people_at_risk_house_atrisk_prop33
hrmi,People_at_Risk__house_atrisk_count34,hrmi__people_at_risk_house_atrisk_count34
hrmi,People_at_Risk__house_atrisk_prop34,hrmi__people_at_risk_house_atrisk_prop34
hrmi,People_at_Risk__house_atrisk_count35,hrmi__people_at_risk_house_atrisk_count35
hrmi,People_at_Risk__house_atrisk_prop35,hrmi__people_at_risk_house_atrisk_prop35
hrmi,People_at_Risk__house_atrisk_count36,hrmi__people_at_risk_house_atrisk_count36
hrmi,People_at_Risk__house_atrisk_prop36,hrmi__people_at_risk_house_atrisk_prop36
hrmi,People_at_Risk__house_atrisk_count37,hrmi__people_at_risk_house_atrisk_count37
hrmi,People_at_Risk__house_atrisk_prop37,hrmi__people_at_risk_house_atrisk_prop37
hrmi,People_at_Risk__house_atrisk_count38,hrmi__people_at_risk_house_atrisk_count38
hrmi,People_at_Risk__house_atrisk_prop38,hrmi__people_at_risk_house_atrisk_prop38
hrmi,People_at_Risk__house_atrisk_count39,hrmi__people_at_risk_house_atrisk_count39
hrmi,People_at_Risk__house_atrisk_prop39,hrmi__people_at_risk_house_atrisk_prop39
hrmi,People_at_Risk__house_atrisk_count40,hrmi__people_at_risk_house_atrisk_count40
hrmi,People_at_Risk__house_atrisk_prop40,hrmi__people_at_risk_house_atrisk_prop40
hrmi,People_at_Risk__house_atrisk_count41,hrmi__people_at_risk_house_atrisk_count41
hrmi,People_at_Risk__house_atrisk_prop41,hrmi__people_at_risk_house_atrisk_prop41
hrmi,People_at_Risk__work_total_atrisk_resp,hrmi__people_at_risk_work_total_atrisk_resp
hrmi,People_at_Risk__work_atrisk_count1,hrmi__people_at_risk_work_atrisk_count1
hrmi,People_at_Risk__work_atrisk_prop1,hrmi__people_at_risk_work_atrisk_prop1
hrmi,People_at_Risk__work_atrisk_count2,hrmi__people_at_risk_work_atrisk_count2
hrmi,People_at_Risk__work_atrisk_prop2,hrmi__people_at_risk_work_atrisk_prop2
hrmi,People_at_Risk__work_atrisk_count3,hrmi__people_at_risk_work_atrisk_count3
hrmi,People_at_Risk__work_atrisk_prop3,hrmi__people_at_risk_work_atrisk_prop3
hrmi,People_at_Risk__work_atrisk_count4,hrmi__people_at_risk_work_atrisk_count4
hrmi,People_at_Risk__work_atrisk_prop4,hrmi__people_at_risk_work_atrisk_prop4
hrmi,People_at_Risk__work_atrisk_count5,hrmi__people_at_risk_work_atrisk_count5
hrmi,People_at_Risk__work_atrisk_prop5,hrmi__people_at_risk_work_atrisk_prop5
hrmi,People_at_Risk__work_atrisk_count6,hrmi__people_at_risk_work_atrisk_count6
hrmi,People_at_Risk__work_atrisk_prop6,hrmi__people_at_risk_work_atrisk_prop6
hrmi,People_at_Risk__work_atrisk_count7,hrmi__people_at_risk_work_atrisk_count7
hrmi,People_at_Risk__work_atrisk_prop7,hrmi__people_at_risk_work_atrisk_prop7
hrmi,People_at_Risk__work_atrisk_count8,hrmi__people_at_risk_work_atrisk_count8
hrmi,People_at_Risk__work_atrisk_prop8,hrmi__people_at_risk_work_atrisk_prop8
hrmi,People_at_Risk__work_atrisk_count9,hrmi__people_at_risk_work_atrisk_count9
hrmi,People_at_Risk__work_atrisk_prop9,hrmi__people_at_risk_work_atrisk_prop9
hrmi,People_at_Risk__work_atrisk_count10,hrmi__people_at_risk_work_atrisk_count10
hrmi,People_at_Risk__work_atrisk_prop10,hrmi__people_at_risk_work_atrisk_prop10
hrmi,People_at_Risk__work_atrisk_count11,hrmi__people_at_risk_work_atrisk_count11
hrmi,People_at_Risk__work_atrisk_prop11,hrmi__people_at_risk_work_atrisk_prop11
hrmi,People_at_Risk__work_atrisk_count12,hrmi__people_at_risk_work_atrisk_count12
hrmi,People_at_Risk__work_atrisk_prop12,hrmi__people_at_risk_work_atrisk_prop12
hrmi,People_at_Risk__work_atrisk_count13,hrmi__people_at_risk_work_atrisk_count13
hrmi,People_at_Risk__work_atrisk_prop13,hrmi__people_at_risk_work_atrisk_prop13
hrmi,People_at_Risk__work_atrisk_count14,hrmi__people_at_risk_work_atrisk_count14
hrmi,People_at_Risk__work_atrisk_prop14,hrmi__people_at_risk_work_atrisk_prop14
hrmi,People_at_Risk__work_atrisk_count15,hrmi__people_at_risk_work_atrisk_count15
hrmi,People_at_Risk__work_atrisk_prop15,hrmi__people_at_risk_work_atrisk_prop15
hrmi,People_at_Risk__work_atrisk_count16,hrmi__people_at_risk_work_atrisk_count16
hrmi,People_at_Risk__work_atrisk_prop16,hrmi__people_at_risk_work_atrisk_prop16
hrmi,People_at_Risk__work_atrisk_count17,hrmi__people_at_risk_work_atrisk_count17
hrmi,People_at_Risk__work_atrisk_prop17,hrmi__people_at_risk_work_atrisk_prop17
hrmi,People_at_Risk__work_atrisk_count18,hrmi__people_at_risk_work_atrisk_count18
hrmi,People_at_Risk__work_atrisk_prop18,hrmi__people_at_risk_work_atrisk_prop18
hrmi,People_at_Risk__work_atrisk_count19,hrmi__people_at_risk_work_atrisk_count19
hrmi,People_at_Risk__work_atrisk_prop19,hrmi__people_at_risk_work_atrisk_prop19
hrmi,People_at_Risk__work_atrisk_count20,hrmi__people_at_risk_work_atrisk_count20
hrmi,People_at_Risk__work_atrisk_prop20,hrmi__people_at_risk_work_atrisk_prop20
hrmi,People_at_Risk__work_atrisk_count21,hrmi__people_at_risk_work_atrisk_count21
hrmi,People_at_Risk__work_atrisk_prop21,hrmi__people_at_risk_work_atrisk_prop21
hrmi,People_at_Risk__work_atrisk_count22,hrmi__people_at_risk_work_atrisk_count22
hrmi,People_at_Risk__work_atrisk_prop22,hrmi__people_at_risk_work_atrisk_prop22
hrmi,People_at_Risk__work_atrisk_count23,hrmi__people_at_risk_work_atrisk_count23
hrmi,People_at_Risk__work_atrisk_prop23,hrmi__people_at_risk_work_atrisk_prop23
hrmi,People_at_Risk__work_atrisk_count24,hrmi__people_at_risk_work_atrisk_count24
hrmi,People_at_Risk__work_atrisk_prop24,hrmi__people_at_risk_work_atrisk_prop24
hrmi,People_at_Risk__work_atrisk_count25,hrmi__people_at_risk_work_atrisk_count25
hrmi,People_at_Risk__work_atrisk_prop25,hrmi__people_at_risk_work_atrisk_prop25
hrmi,People_at_Risk__work_atrisk_count26,hrmi__people_at_risk_work_atrisk_count26
hrmi,People_at_Risk__work_atrisk_prop26,hrmi__people_at_risk_work_atrisk_prop26
hrmi,People_at_Risk__work_atrisk_count27,hrmi__people_at_risk_work_atrisk_count27
hrmi,People_at_Risk__work_atrisk_prop27,hrmi__people_at_risk_work_atrisk_prop27
hrmi,People_at_Risk__work_atrisk_count28,hrmi__people_at_risk_work_atrisk_count28
hrmi,People_at_Risk__work_atrisk_prop28,hrmi__people_at_risk_work_atrisk_prop28
hrmi,People_at_Risk__work_atrisk_count29,hrmi__people_at_risk_work_atrisk_count29
hrmi,People_at_Risk__work_atrisk_prop29,hrmi__people_at_risk_work_atrisk_prop29
hrmi,People_at_Risk__work_atrisk_count30,hrmi__people_at_risk_work_atrisk_count30
hrmi,People_at_Risk__work_atrisk_prop30,hrmi__people_at_risk_work_atrisk_prop30
hrmi,People_at_Risk__work_atrisk_count31,hrmi__people_at_risk_work_atrisk_count31
hrmi,People_at_Risk__work_atrisk_prop31,hrmi__people_at_risk_work_atrisk_prop31
hrmi,People_at_Risk__work_atrisk_count32,hrmi__people_at_risk_work_atrisk_count32
hrmi,People_at_Risk__work_atrisk_prop32,hrmi__people_at_risk_work_atrisk_prop32
hrmi,People_at_Risk__work_atrisk_count33,hrmi__people_at_risk_work_atrisk_count33
hrmi,People_at_Risk__work_atrisk_prop33,hrmi__people_at_risk_work_atrisk_prop33
hrmi,People_at_Risk__work_atrisk_count34,hrmi__people_at_risk_work_atrisk_count34
hrmi,People_at_Risk__work_atrisk_prop34,hrmi__people_at_risk_work_atrisk_prop34
hrmi,People_at_Risk__work_atrisk_count35,hrmi__people_at_risk_work_atrisk_count35
hrmi,People_at_Risk__work_atrisk_prop35,hrmi__people_at_risk_work_atrisk_prop35
hrmi,People_at_Risk__work_atrisk_count36,hrmi__people_at_risk_work_atrisk_count36
hrmi,People_at_Risk__work_atrisk_prop36,hrmi__people_at_risk_work_atrisk_prop36
hrmi,People_at_Risk__work_atrisk_count37,hrmi__people_at_risk_work_atrisk_count37
hrmi,People_at_Risk__work_atrisk_prop37,hrmi__people_at_risk_work_atrisk_prop37
hrmi,People_at_Risk__work_atrisk_count38,hrmi__people_at_risk_work_atrisk_count38
hrmi,People_at_Risk__work_atrisk_prop38,hrmi__people_at_risk_work_atrisk_prop38
hrmi,People_at_Risk__work_atrisk_count39,hrmi__people_at_risk_work_atrisk_count39
hrmi,People_at_Risk__work_atrisk_prop39,hrmi__people_at_risk_work_atrisk_prop39
hrmi,People_at_Risk__work_atrisk_count40,hrmi__people_at_risk_work_atrisk_count40
hrmi,People_at_Risk__work_atrisk_prop40,hrmi__people_at_risk_work_atrisk_prop40
hrmi,People_at_Risk__work_atrisk_count41,hrmi__people_at_risk_work_atrisk_count41
hrmi,People_at_Risk__work_atrisk_prop41,hrmi__people_at_risk_work_atrisk_prop41
hrmi,People_at_Risk__tort_total_atrisk_resp,hrmi__people_at_risk_tort_total_atrisk_resp
hrmi,People_at_Risk__tort_atrisk_count1,hrmi__people_at_risk_tort_atrisk_count1
hrmi,People_at_Risk__tort_atrisk_prop1,hrmi__people_at_risk_tort_atrisk_prop1
hrmi,People_at_Risk__tort_atrisk_count2,hrmi__people_at_risk_tort_atrisk_count2
hrmi,People_at_Risk__tort_atrisk_prop2,hrmi__people_at_risk_tort_atrisk_prop2
hrmi,People_at_Risk__tort_atrisk_count3,hrmi__people_at_risk_tort_atrisk_count3
hrmi,People_at_Risk__tort_atrisk_prop3,hrmi__people_at_risk_tort_atrisk_prop3
hrmi,People_at_Risk__tort_atrisk_count4,hrmi__people_at_risk_tort_atrisk_count4
hrmi,People_at_Risk__tort_atrisk_prop4,hrmi__people_at_risk_tort_atrisk_prop4
hrmi,People_at_Risk__tort_atrisk_count5,hrmi__people_at_risk_tort_atrisk_count5
hrmi,People_at_Risk__tort_atrisk_prop5,hrmi__people_at_risk_tort_atrisk_prop5
hrmi,People_at_Risk__tort_atrisk_count6,hrmi__people_at_risk_tort_atrisk_count6
hrmi,People_at_Risk__tort_atrisk_prop6,hrmi__people_at_risk_tort_atrisk_prop6
hrmi,People_at_Risk__tort_atrisk_count7,hrmi__people_at_risk_tort_atrisk_count7
hrmi,People_at_Risk__tort_atrisk_prop7,hrmi__people_at_risk_tort_atrisk_prop7
hrmi,People_at_Risk__tort_atrisk_count8,hrmi__people_at_risk_tort_atrisk_count8
hrmi,People_at_Risk__tort_atrisk_prop8,hrmi__people_at_risk_tort_atrisk_prop8
hrmi,People_at_Risk__tort_atrisk_count9,hrmi__people_at_risk_tort_atrisk_count9
hrmi,People_at_Risk__tort_atrisk_prop9,hrmi__people_at_risk_tort_atrisk_prop9
hrmi,People_at_Risk__tort_atrisk_count10,hrmi__people_at_risk_tort_atrisk_count10
hrmi,People_at_Risk__tort_atrisk_prop10,hrmi__people_at_risk_tort_atrisk_prop10
hrmi,People_at_Risk__tort_atrisk_count11,hrmi__people_at_risk_tort_atrisk_count11
hrmi,People_at_Risk__tort_atrisk_prop11,hrmi__people_at_risk_tort_atrisk_prop11
hrmi,People_at_Risk__tort_atrisk_count12,hrmi__people_at_risk_tort_atrisk_count12
hrmi,People_at_Risk__tort_atrisk_prop12,hrmi__people_at_risk_tort_atrisk_prop12
hrmi,People_at_Risk__tort_atrisk_count13,hrmi__people_at_risk_tort_atrisk_count13
hrmi,People_at_Risk__tort_atrisk_prop13,hrmi__people_at_risk_tort_atrisk_prop13
hrmi,People_at_Risk__tort_atrisk_count14,hrmi__people_at_risk_tort_atrisk_count14
hrmi,People_at_Risk__tort_atrisk_prop14,hrmi__people_at_risk_tort_atrisk_prop14
hrmi,People_at_Risk__tort_atrisk_count15,hrmi__people_at_risk_tort_atrisk_count15
hrmi,People_at_Risk__tort_atrisk_prop15,hrmi__people_at_risk_tort_atrisk_prop15
hrmi,People_at_Risk__tort_atrisk_count16,hrmi__people_at_risk_tort_atrisk_count16
hrmi,People_at_Risk__tort_atrisk_prop16,hrmi__people_at_risk_tort_atrisk_prop16
hrmi,People_at_Risk__tort_atrisk_count17,hrmi__people_at_risk_tort_atrisk_count17
hrmi,People_at_Risk__tort_atrisk_prop17,hrmi__people_at_risk_tort_atrisk_prop17
hrmi,People_at_Risk__tort_atrisk_count18,hrmi__people_at_risk_tort_atrisk_count18
hrmi,People_at_Risk__tort_atrisk_prop18,hrmi__people_at_risk_tort_atrisk_prop18
hrmi,People_at_Risk__tort_atrisk_count19,hrmi__people_at_risk_tort_atrisk_count19
hrmi,People_at_Risk__tort_atrisk_prop19,hrmi__people_at_risk_tort_atrisk_prop19
hrmi,People_at_Risk__tort_atrisk_count20,hrmi__people_at_risk_tort_atrisk_count20
hrmi,People_at_Risk__tort_atrisk_prop20,hrmi__people_at_risk_tort_atrisk_prop20
